,tmpid,designation,ra-hms,dec-dms,v,offset_ra,offset_dec,motion_ra,motion_dec,orbit,comment,id,linkrun,objid,date_obs,ra,dec,expnum,exptime,band,ccd,mag,nite,fakeid,date_added,obscode
352,000245, (13637) 1995 YO3        ,23 55 13.9 ,+00 00 41  ,17.6   ,1.4W   ,1.5N    ,26-    ,11-  , 14o  ,None needed at this time.,4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,2409154,2013-10-12 02:52:40,23:55:19.73,-0:00:49.8,243109,90.0,z,32,22.1972007751,20131011,0,2016-02-21 02:18:07,807
353,000245, (27370) 2000 EM40       ,23 55 24.6 ,+00 08 51  ,18.4   ,1.2E   ,9.7N    ,23-    , 6-  , 18o  ,None needed at this time.,4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,2409154,2013-10-12 02:52:40,23:55:19.73,-0:00:49.8,243109,90.0,z,32,22.1972007751,20131011,0,2016-02-21 02:18:07,807
354,000246, (49740) 1999 VV123      ,23 55 10.6 ,+00 05 07  ,19.6   ,1.2W   ,6.3N    ,25-    ,13-  , 16o  ,None needed at this time.,4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,3593892,2013-10-13 01:45:59,23:55:15.43,-0:01:11.4,243485,90.0,z,10,22.2233009338,20131012,0,2016-02-21 02:18:07,807
355,000246, (41961) 2000 XS32       ,23 55 17.3 ,+00 07 11  ,18.1   ,0.5E   ,8.4N    ,26-    , 0-  , 14o  ,None needed at this time.,4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,3593892,2013-10-13 01:45:59,23:55:15.43,-0:01:11.4,243485,90.0,z,10,22.2233009338,20131012,0,2016-02-21 02:18:07,807
356,000246, (27370) 2000 EM40       ,23 54 48.0 ,+00 06 00  ,18.4   ,6.9W   ,7.2N    ,23-    , 6-  , 18o  ,None needed at this time.,4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,3593892,2013-10-13 01:45:59,23:55:15.43,-0:01:11.4,243485,90.0,z,10,22.2233009338,20131012,0,2016-02-21 02:18:07,807
357,000247, (49740) 1999 VV123      ,23 55 10.0 ,+00 05 02  ,19.6   ,1.4W   ,6.2N    ,25-    ,13-  , 16o  ,None needed at this time.,4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,2606860,2013-10-13 02:05:09,23:55:15.37,-0:01:11.7,243494,90.0,i,10,22.4832000732,20131012,0,2016-02-21 02:18:07,807
358,000247, (41961) 2000 XS32       ,23 55 16.6 ,+00 07 09  ,18.1   ,0.3E   ,8.4N    ,26-    , 0-  , 14o  ,None needed at this time.,4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,2606860,2013-10-13 02:05:09,23:55:15.37,-0:01:11.7,243494,90.0,i,10,22.4832000732,20131012,0,2016-02-21 02:18:07,807
359,000247, (27370) 2000 EM40       ,23 54 47.5 ,+00 05 58  ,18.4   ,7.0W   ,7.2N    ,23-    , 6-  , 18o  ,None needed at this time.,4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,2606860,2013-10-13 02:05:09,23:55:15.37,-0:01:11.7,243494,90.0,i,10,22.4832000732,20131012,0,2016-02-21 02:18:07,807
360,000249,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,4c2b0ea6-675c-4c05-875d-56e9ea0f3d99,wsdiff_S82_lon_gt_minus2,3791608,2013-11-08 03:13:45,23:53:35.21,-0:09:09.1,251780,90.0,r,7,22.5344009399,20131107,0,2016-02-21 02:18:07,807
361,000373,         2002 EO34       ,00 11 13.8 ,+02 39 20  ,19.9   ,1.5W   ,2.6N    ,43-    , 2+  ,  5o  ,"Desirable between 2016 Feb. 25-Mar. 26.  ( 98.1,-33.0,21.6)",4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,3360580,2013-09-30 03:37:56,0:11:19.84,2:36:45.1,239654,90.0,i,38,21.617099762,20130929,0,2016-02-21 02:18:07,807
362,000373,(271839) 2004 TG199      ,00 11 03.1 ,+02 38 19  ,19.0   ,4.2W   ,1.6N    ,29-    ,17-  ,  6o  ,None needed at this time.,4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,3360580,2013-09-30 03:37:56,0:11:19.84,2:36:45.1,239654,90.0,i,38,21.617099762,20130929,0,2016-02-21 02:18:07,807
363,000374,(279840) 2000 TF12       ,00 10 22.1 ,+02 25 49  ,19.8   ,5.5E   ,0.4N    ,22-    ,22-  ,  9o  ,None needed at this time.,4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,2474227,2013-10-12 02:54:49,0:10:00.14,2:25:26.6,243110,90.0,i,20,22.8793983459,20131011,0,2016-02-21 02:18:07,807
364,000374,(138959) 2001 CZ2        ,00 10 09.2 ,+02 30 58  ,19.0   ,2.3E   ,5.5N    ,33-    , 5-  ,  9o  ,None needed at this time.,4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,2474227,2013-10-12 02:54:49,0:10:00.14,2:25:26.6,243110,90.0,i,20,22.8793983459,20131011,0,2016-02-21 02:18:07,807
365,000374,(372539) 2009 TD9        ,00 09 37.5 ,+02 30 03  ,18.7   ,5.7W   ,4.6N    ,29-    ,16+  ,  6o  ,None needed at this time.,4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,2474227,2013-10-12 02:54:49,0:10:00.14,2:25:26.6,243110,90.0,i,20,22.8793983459,20131011,0,2016-02-21 02:18:07,807
366,000374,         2013 RT40       ,00 09 55.1 ,+02 32 51  ,19.4   ,1.3W   ,7.4N    ,31-    , 6+  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (148.0,-00.6,21.4)",4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,2474227,2013-10-12 02:54:49,0:10:00.14,2:25:26.6,243110,90.0,i,20,22.8793983459,20131011,0,2016-02-21 02:18:07,807
367,000375, (21106) 1992 PO2        ,00 07 25.3 ,+02 06 22  ,17.6   ,0.6E   ,4.3N    ,31+    , 0+  , 13o  ,None needed at this time.,4cd7e33e-a63f-4eb5-ba70-08c42bd2f2da,wsdiff_S82_lon_gt_minus2,3825964,2013-11-08 03:07:15,0:07:22.82,2:02:03.0,251777,90.0,r,32,21.7197990417,20131107,0,2016-02-21 02:18:07,807
368,000161,(164150) 2003 YF119      ,23 59 16.2 ,+01 22 26  ,20.0   ,4.8W   ,6.7S    ,25-    , 8-  , 13o  ,None needed at this time.,50e5078f-96c0-4dbc-a179-c2d8cbd16281,wsdiff_S82_lon_gt_minus2,2056986,2013-10-11 02:49:18,23:59:35.53,1:29:05.8,242742,90.0,z,33,21.2323989868,20131010,0,2016-02-21 02:18:07,807
369,000161,(436395) 2010 VJ176      ,00 00 11.4 ,+01 27 25  ,19.3   ,9.0E   ,1.7S    ,37-    , 4+  ,  4o  ,None needed at this time.,50e5078f-96c0-4dbc-a179-c2d8cbd16281,wsdiff_S82_lon_gt_minus2,2056986,2013-10-11 02:49:18,23:59:35.53,1:29:05.8,242742,90.0,z,33,21.2323989868,20131010,0,2016-02-21 02:18:07,807
370,000162,(228139) 2009 RS33       ,23 58 58.9 ,+01 27 56  ,19.9   ,6.3E   ,6.1N    , 4-    ,18-  ,  9o  ,None needed at this time.,50e5078f-96c0-4dbc-a179-c2d8cbd16281,wsdiff_S82_lon_gt_minus2,3777487,2013-10-28 01:41:02,23:58:33.52,1:21:50.7,247506,90.0,r,9,22.3321990967,20131027,0,2016-02-21 02:18:07,807
371,000163,(228139) 2009 RS33       ,23 58 58.8 ,+01 27 55  ,19.9   ,6.3E   ,6.1N    , 4-    ,18-  ,  9o  ,None needed at this time.,50e5078f-96c0-4dbc-a179-c2d8cbd16281,wsdiff_S82_lon_gt_minus2,3649620,2013-10-28 01:45:05,23:58:33.51,1:21:50.7,247508,90.0,i,9,21.5326004028,20131027,0,2016-02-21 02:18:07,807
372,000164,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,50e5078f-96c0-4dbc-a179-c2d8cbd16281,wsdiff_S82_lon_gt_minus2,3798535,2013-11-08 03:05:12,23:58:00.84,1:17:52.7,251776,90.0,r,57,22.1156005859,20131107,0,2016-02-21 02:18:07,807
373,000118,(430018) 2013 RT23       ,00 11 23.5 ,+02 26 24  ,19.2   ,2.5E   ,1.2N    ,33-    ,17-  ,  8o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3201092,2013-09-30 03:35:49,0:11:13.59,2:25:13.4,239653,90.0,r,44,20.6577987671,20130929,0,2016-02-21 02:18:07,807
374,000118,(148636) 2001 SJ22       ,00 11 35.0 ,+02 18 34  ,19.5   ,5.4E   ,6.7S    ,35-    , 8-  , 11o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3201092,2013-09-30 03:35:49,0:11:13.59,2:25:13.4,239653,90.0,r,44,20.6577987671,20130929,0,2016-02-21 02:18:07,807
375,000118,  (7261) Yokootakeo      ,00 11 08.6 ,+02 16 30  ,16.0   ,1.2W   ,8.7S    ,29-    ,25-  , 19o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3201092,2013-09-30 03:35:49,0:11:13.59,2:25:13.4,239653,90.0,r,44,20.6577987671,20130929,0,2016-02-21 02:18:07,807
376,000118, (79673) 1998 SG44       ,00 11 49.0 ,+02 28 25  ,18.5   ,8.8E   ,3.2N    ,38-    , 6-  , 11o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3201092,2013-09-30 03:35:49,0:11:13.59,2:25:13.4,239653,90.0,r,44,20.6577987671,20130929,0,2016-02-21 02:18:07,807
377,000119,(430018) 2013 RT23       ,00 11 23.4 ,+02 26 24  ,19.2   ,2.5E   ,1.2N    ,33-    ,17-  ,  8o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3382770,2013-09-30 03:37:56,0:11:13.58,2:25:13.3,239654,90.0,i,44,20.1310997009,20130929,0,2016-02-21 02:18:07,807
378,000119,(148636) 2001 SJ22       ,00 11 35.0 ,+02 18 34  ,19.5   ,5.3E   ,6.7S    ,35-    , 8-  , 11o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3382770,2013-09-30 03:37:56,0:11:13.58,2:25:13.3,239654,90.0,i,44,20.1310997009,20130929,0,2016-02-21 02:18:07,807
379,000119,  (7261) Yokootakeo      ,00 11 08.5 ,+02 16 29  ,16.0   ,1.3W   ,8.7S    ,29-    ,25-  , 19o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3382770,2013-09-30 03:37:56,0:11:13.58,2:25:13.3,239654,90.0,i,44,20.1310997009,20130929,0,2016-02-21 02:18:07,807
380,000119, (79673) 1998 SG44       ,00 11 48.9 ,+02 28 25  ,18.5   ,8.8E   ,3.2N    ,38-    , 6-  , 11o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3382770,2013-09-30 03:37:56,0:11:13.58,2:25:13.3,239654,90.0,i,44,20.1310997009,20130929,0,2016-02-21 02:18:07,807
381,000120,         2013 QX47       ,00 10 06.9 ,+02 07 14  ,19.2   ,0.7W   ,7.9S    ,10-    ,35-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (130.0,-10.1,22.1)",526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,2487705,2013-10-12 02:54:49,0:10:09.73,2:15:08.3,243110,90.0,i,27,20.2897987366,20131011,0,2016-02-21 02:18:07,807
382,000121,(279840) 2000 TF12       ,00 09 44.1 ,+02 16 30  ,19.9   ,5.1W   ,2.2N    ,21-    ,22-  ,  9o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3652762,2013-10-13 02:46:38,0:10:04.61,2:14:18.8,243514,90.0,i,3,20.207698822,20131012,0,2016-02-21 02:18:07,807
383,000121, (85028) 2729 P-L        ,00 10 36.6 ,+02 10 55  ,18.9   ,8.0E   ,3.4S    ,26-    ,15-  , 14o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3652762,2013-10-13 02:46:38,0:10:04.61,2:14:18.8,243514,90.0,i,3,20.207698822,20131012,0,2016-02-21 02:18:07,807
384,000122,(126448) 2002 CS19       ,00 08 49.3 ,+01 55 29  ,20.0   ,0.9W   ,7.0S    ,15-    , 1-  ,  9o  ,None needed at this time.,526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,3788610,2013-10-28 01:26:57,0:08:52.70,2:02:26.9,247499,90.0,r,24,20.7626991272,20131027,0,2016-02-21 02:18:07,807
385,000134,(166644) 2002 SW58       ,00 11 54.9 ,+00 48 29  ,19.3   ,1.8W   ,5.2S    ,29-    ,12-  , 10o  ,None needed at this time.,53823fcd-8dd3-4d23-9b1c-daac792c3d59,wsdiff_S82_lon_gt_minus2,3173623,2013-09-30 03:48:55,0:12:02.22,0:53:39.6,239659,90.0,r,56,21.5788002014,20130929,0,2016-02-21 02:18:07,807
386,000135,(166644) 2002 SW58       ,00 11 54.8 ,+00 48 29  ,19.3   ,1.8W   ,5.2S    ,29-    ,12-  , 10o  ,None needed at this time.,53823fcd-8dd3-4d23-9b1c-daac792c3d59,wsdiff_S82_lon_gt_minus2,3314043,2013-09-30 03:51:02,0:12:02.20,0:53:39.6,239660,90.0,i,56,21.0337982178,20130929,0,2016-02-21 02:18:07,807
387,000136, (12501) Nord            ,00 10 48.5 ,+00 55 21  ,17.0   ,3.6W   ,8.3N    ,24-    , 8-  , 17o  ,None needed at this time.,53823fcd-8dd3-4d23-9b1c-daac792c3d59,wsdiff_S82_lon_gt_minus2,2693460,2013-10-13 02:09:40,0:11:03.01,0:47:02.5,243496,90.0,z,55,20.6581993103,20131012,0,2016-02-21 02:18:07,807
388,000137, (12501) Nord            ,00 10 48.2 ,+00 55 19  ,17.0   ,3.7W   ,8.3N    ,24-    , 8-  , 17o  ,None needed at this time.,53823fcd-8dd3-4d23-9b1c-daac792c3d59,wsdiff_S82_lon_gt_minus2,2701089,2013-10-13 02:17:39,0:11:02.98,0:47:02.3,243500,90.0,z,13,20.7278995514,20131012,0,2016-02-21 02:18:07,807
389,000139, (39418) 1204 T-2        ,00 09 45.0 ,+00 40 49  ,19.5   ,5.8E   ,5.1N    , 3+    , 6+  , 16o  ,None needed at this time.,53823fcd-8dd3-4d23-9b1c-daac792c3d59,wsdiff_S82_lon_gt_minus2,3789639,2013-11-08 03:59:15,0:09:21.67,0:35:44.5,251801,90.0,i,8,21.238199234,20131107,0,2016-02-21 02:18:07,807
390,000198,(372172) 2008 TH51       ,23 56 56.3 ,+00 04 46  ,19.9   ,8.7E   ,2.7N    ,27-    ,17-  ,  7o  ,None needed at this time.,5437add6-9e4d-4cda-ae88-d7e8fd2a98a1,wsdiff_S82_lon_gt_minus2,3238761,2013-09-30 03:31:33,23:56:21.59,0:02:05.3,239651,90.0,r,54,21.6998996735,20130929,0,2016-02-21 02:18:07,807
391,000198,(323742) 2005 ME42       ,23 56 51.0 ,+00 07 35  ,20.0   ,7.3E   ,5.5N    ,31-    ,21-  ,  6o  ,None needed at this time.,5437add6-9e4d-4cda-ae88-d7e8fd2a98a1,wsdiff_S82_lon_gt_minus2,3238761,2013-09-30 03:31:33,23:56:21.59,0:02:05.3,239651,90.0,r,54,21.6998996735,20130929,0,2016-02-21 02:18:07,807
392,000199,(372172) 2008 TH51       ,23 56 56.3 ,+00 04 45  ,19.9   ,8.7E   ,2.7N    ,27-    ,17-  ,  7o  ,None needed at this time.,5437add6-9e4d-4cda-ae88-d7e8fd2a98a1,wsdiff_S82_lon_gt_minus2,3451928,2013-09-30 03:33:40,23:56:21.59,0:02:05.0,239652,90.0,i,54,21.1955986023,20130929,0,2016-02-21 02:18:07,807
393,000199,(323742) 2005 ME42       ,23 56 50.9 ,+00 07 35  ,20.0   ,7.3E   ,5.5N    ,31-    ,21-  ,  6o  ,None needed at this time.,5437add6-9e4d-4cda-ae88-d7e8fd2a98a1,wsdiff_S82_lon_gt_minus2,3451928,2013-09-30 03:33:40,23:56:21.59,0:02:05.0,239652,90.0,i,54,21.1955986023,20130929,0,2016-02-21 02:18:07,807
394,000200, (13637) 1995 YO3        ,23 55 14.0 ,+00 00 41  ,17.6   ,3.2W   ,4.7N    ,26-    ,11-  , 14o  ,None needed at this time.,5437add6-9e4d-4cda-ae88-d7e8fd2a98a1,wsdiff_S82_lon_gt_minus2,2465983,2013-10-12 02:50:41,23:55:26.63,-0:04:01.6,243108,90.0,i,32,21.2723999023,20131011,0,2016-02-21 02:18:07,807
395,000201, (13637) 1995 YO3        ,23 55 13.9 ,+00 00 41  ,17.6   ,3.2W   ,4.7N    ,26-    ,11-  , 14o  ,None needed at this time.,5437add6-9e4d-4cda-ae88-d7e8fd2a98a1,wsdiff_S82_lon_gt_minus2,2409160,2013-10-12 02:52:40,23:55:26.61,-0:04:01.6,243109,90.0,z,32,20.996099472,20131011,0,2016-02-21 02:18:07,807
396,000204,(213479) 2002 EY135      ,23 54 38.0 ,-00 18 47  ,19.7   ,4.0E   ,7.5S    ,14+    ,14+  , 10o  ,None needed at this time.,5437add6-9e4d-4cda-ae88-d7e8fd2a98a1,wsdiff_S82_lon_gt_minus2,3794566,2013-10-28 01:22:51,23:54:21.86,-0:11:17.6,247497,90.0,r,29,21.7033004761,20131027,0,2016-02-21 02:18:07,807
397,000205, (16882) 1998 BO13       ,23 54 05.4 ,-00 17 04  ,19.7   ,5.0E   ,1.7S    , 6-    , 2-  , 17o  ,None needed at this time.,5437add6-9e4d-4cda-ae88-d7e8fd2a98a1,wsdiff_S82_lon_gt_minus2,3791616,2013-11-08 03:13:45,23:53:45.56,-0:15:25.1,251780,90.0,r,7,21.7486000061,20131107,0,2016-02-21 02:18:07,807
398,000724, (98096) 2000 RR77       ,00 01 58.1 ,+02 10 20  ,19.3   ,3.2E   ,8.8N    ,39-    ,12-  , 11o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3102516,2013-09-30 03:10:13,0:01:45.22,2:01:30.3,239641,90.0,r,16,22.1440010071,20130929,0,2016-02-21 02:18:07,807
399,000725, (98096) 2000 RR77       ,00 01 58.0 ,+02 10 20  ,19.3   ,3.2E   ,8.8N    ,39-    ,12-  , 11o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3110334,2013-09-30 03:12:19,0:01:45.22,2:01:30.4,239642,90.0,i,16,21.6961994171,20130929,0,2016-02-21 02:18:07,807
400,000726,(183216) 2002 TJ36       ,00 00 29.7 ,+01 50 58  ,19.8   ,4.7W   ,2.9S    ,26-    ,19-  , 11o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,2034775,2013-10-11 02:49:18,0:00:48.39,1:53:50.1,242742,90.0,z,21,21.2441997528,20131010,0,2016-02-21 02:18:07,807
401,000726, (73401) 2002 LE22       ,00 00 48.3 ,+01 48 11  ,19.2   ,0.0W   ,5.6S    ,24-    ,10-  , 14o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,2034775,2013-10-11 02:49:18,0:00:48.39,1:53:50.1,242742,90.0,z,21,21.2441997528,20131010,0,2016-02-21 02:18:07,807
402,000727,  (9578) Klyazma         ,00 00 16.5 ,+01 47 24  ,18.3   ,5.6W   ,5.1S    ,28-    ,13-  , 20o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3333256,2013-10-13 01:18:43,0:00:38.75,1:52:30.6,243472,90.0,z,52,21.3509998322,20131012,0,2016-02-21 02:18:07,807
403,000727, (42337) 2001 YK16       ,00 00 56.3 ,+01 44 54  ,19.7   ,4.4E   ,7.6S    ,25-    ,11-  , 14o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3333256,2013-10-13 01:18:43,0:00:38.75,1:52:30.6,243472,90.0,z,52,21.3509998322,20131012,0,2016-02-21 02:18:07,807
404,000727, (79583) 1998 QW108      ,00 00 36.9 ,+02 02 02  ,18.8   ,0.5W   ,9.5N    ,17-    , 8-  , 13o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3333256,2013-10-13 01:18:43,0:00:38.75,1:52:30.6,243472,90.0,z,52,21.3509998322,20131012,0,2016-02-21 02:18:07,807
405,000727, (79673) 1998 SG44       ,00 00 01.5 ,+01 55 43  ,19.1   ,9.3W   ,3.2N    ,26-    , 2-  , 11o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3333256,2013-10-13 01:18:43,0:00:38.75,1:52:30.6,243472,90.0,z,52,21.3509998322,20131012,0,2016-02-21 02:18:07,807
406,000728,  (9578) Klyazma         ,00 00 14.0 ,+01 47 06  ,18.3   ,6.1W   ,5.4S    ,28-    ,13-  , 20o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3760102,2013-10-13 02:34:31,0:00:38.49,1:52:28.6,243508,90.0,i,52,21.6426010132,20131012,0,2016-02-21 02:18:07,807
407,000728, (42337) 2001 YK16       ,00 00 54.0 ,+01 44 39  ,19.7   ,3.9E   ,7.8S    ,25-    ,11-  , 14o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3760102,2013-10-13 02:34:31,0:00:38.49,1:52:28.6,243508,90.0,i,52,21.6426010132,20131012,0,2016-02-21 02:18:07,807
408,000728, (79583) 1998 QW108      ,00 00 34.7 ,+02 01 47  ,18.8   ,0.9W   ,9.3N    ,17-    , 8-  , 13o  ,None needed at this time.,560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3760102,2013-10-13 02:34:31,0:00:38.49,1:52:28.6,243508,90.0,i,52,21.6426010132,20131012,0,2016-02-21 02:18:07,807
409,000486,(156447) 2002 AM177      ,00 04 07.4 ,+01 39 21  ,19.8   ,3.3E   ,0.9N    ,32-    ,12-  ,  9o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3117038,2013-09-30 03:12:19,0:03:54.36,1:38:29.9,239642,90.0,i,30,21.0462989807,20130929,0,2016-02-21 02:18:07,807
410,000486,(227562) 2005 YM190      ,00 04 08.3 ,+01 35 16  ,19.7   ,3.5E   ,3.2S    ,31-    ,11-  ,  9o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3117038,2013-09-30 03:12:19,0:03:54.36,1:38:29.9,239642,90.0,i,30,21.0462989807,20130929,0,2016-02-21 02:18:07,807
411,000486,(163633) 2002 UT18       ,00 04 00.4 ,+01 44 24  ,19.1   ,1.5E   ,5.9N    ,25-    ,18-  , 11o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3117038,2013-09-30 03:12:19,0:03:54.36,1:38:29.9,239642,90.0,i,30,21.0462989807,20130929,0,2016-02-21 02:18:07,807
412,000486, (51288) 2000 KH20       ,00 04 08.9 ,+01 31 18  ,19.5   ,3.6E   ,7.2S    ,27-    ,11-  , 15o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3117038,2013-09-30 03:12:19,0:03:54.36,1:38:29.9,239642,90.0,i,30,21.0462989807,20130929,0,2016-02-21 02:18:07,807
413,000486,(254554) 2005 EB264      ,00 03 27.0 ,+01 44 27  ,19.6   ,6.8W   ,5.9N    ,35-    ,21-  ,  8o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3117038,2013-09-30 03:12:19,0:03:54.36,1:38:29.9,239642,90.0,i,30,21.0462989807,20130929,0,2016-02-21 02:18:07,807
414,000487, (51590) 2001 HF14       ,00 03 25.3 ,+01 35 08  ,19.8   ,5.5E   ,2.7N    ,30-    ,11-  , 14o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,2062708,2013-10-11 02:49:18,0:03:03.49,1:32:28.7,242742,90.0,z,36,20.804599762,20131010,0,2016-02-21 02:18:07,807
415,000488,(130371) 2000 GZ147      ,00 02 54.6 ,+01 25 01  ,19.3   ,0.0W   ,6.4S    ,20-    ,17-  , 12o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3359820,2013-10-13 01:18:43,0:02:54.83,1:31:26.6,243472,90.0,z,62,20.876499176,20131012,0,2016-02-21 02:18:07,807
416,000488, (69843) 1998 SL22       ,00 02 34.8 ,+01 40 00  ,18.9   ,5.0W   ,8.6N    ,23-    ,10-  , 16o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3359820,2013-10-13 01:18:43,0:02:54.83,1:31:26.6,243472,90.0,z,62,20.876499176,20131012,0,2016-02-21 02:18:07,807
417,000489,(130371) 2000 GZ147      ,00 02 52.8 ,+01 24 39  ,19.3   ,0.5W   ,6.8S    ,20-    ,17-  , 12o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3766630,2013-10-13 02:34:31,0:02:54.59,1:31:25.0,243508,90.0,i,62,21.2729988098,20131012,0,2016-02-21 02:18:07,807
418,000489, (69843) 1998 SL22       ,00 02 32.7 ,+01 39 46  ,18.9   ,5.5W   ,8.3N    ,23-    ,10-  , 16o  ,None needed at this time.,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3766630,2013-10-13 02:34:31,0:02:54.59,1:31:25.0,243508,90.0,i,62,21.2729988098,20131012,0,2016-02-21 02:18:07,807
419,000490,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,571187e0-fdc0-493c-90aa-9b8bef9c1a1c,wsdiff_S82_lon_gt_minus2,3777939,2013-10-28 01:41:02,0:01:52.84,1:23:54.7,247506,90.0,r,12,21.697599411,20131027,0,2016-02-21 02:18:07,807
420,000687,(328720) 2009 TA21       ,00 11 15.9 ,+00 49 55  ,19.2   ,4.1E   ,1.4S    ,27-    ,31-  ,  7o  ,None needed at this time.,5ba8ca7f-c61c-4361-ba8c-a86273545992,wsdiff_S82_lon_gt_minus2,932078,2013-09-30 03:53:07,0:10:59.47,0:51:16.4,239661,90.0,r,24,22.9693984985,20130929,0,2016-02-21 02:18:07,807
