,objid,id,ra,dec,mag,designation,mpcRA,mpcDec,v,offsetRA,offsetDec,motion_ra,motion_dec,orbit,comment,distance
781,3321225,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,23:55:42.74,1:01:32.7,21.8521003723,(213495) 2002 GS37       ,23 55 33.2 ,+01 03 29  ,19.9   ,2.4W   ,1.9N    ,34-    ,19-  , 10o  ,None needed at this time.,0.000893906620381
782,3321225,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,23:55:42.74,1:01:32.7,21.8521003723,         2013 SY16       ,23 55 45.2 ,+01 05 59  ,20.7   ,0.6E   ,4.4N    ,31-    ,11-  ,  5o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (125.7,-13.1,22.6)",0.00130339010417
783,3321225,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,23:55:42.74,1:01:32.7,21.8521003723,         2014 WT373      ,23 55 24.1 ,+01 03 21  ,20.9   ,4.7W   ,1.8N    ,30-    , 9-  ,   o  ,Leave for survey recovery.,0.00145346506694
784,1593060,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,23:54:49.79,0:53:27.6,21.6492004395,(403774) 2011 FO94       ,23 55 03.1 ,+00 54 45  ,21.7   ,3.3E   ,1.3N    ,25-    ,10-  ,  4o  ,None needed at this time.,0.00103801099369
785,1593060,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,23:54:49.79,0:53:27.6,21.6492004395,         2003 QX83       ,23 54 38.3 ,+00 57 23  ,22.8   ,2.9W   ,3.9N    ,25-    ,11-  ,  7d  ,Leave for survey recovery.,0.00141437658872
786,3531454,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,23:54:40.85,0:52:04.1,21.7462997437,(155437) 1998 DE         ,23 54 54.2 ,+00 52 59  ,20.5   ,3.3E   ,0.9N    ,27-    , 9-  , 10o  ,None needed at this time.,0.00100655436931
787,3531454,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,23:54:40.85,0:52:04.1,21.7462997437,         2015 DN12       ,23 54 23.1 ,+00 50 33  ,21.9   ,4.4W   ,1.5S    ,23-    , 9-  ,   o  ,Leave for survey recovery.,0.00136414958201
788,3542774,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,23:54:40.73,0:52:03.0,22.0290985107,(155437) 1998 DE         ,23 54 53.0 ,+00 52 52  ,20.5   ,3.1E   ,0.8N    ,27-    , 9-  , 10o  ,None needed at this time.,0.000923280722341
789,3542774,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,23:54:40.73,0:52:03.0,22.0290985107,         2015 DN12       ,23 54 21.9 ,+00 50 26  ,21.9   ,4.7W   ,1.6S    ,23-    , 9-  ,   o  ,Leave for survey recovery.,0.00144771305509
790,2678336,ef3446da-7453-4a91-88f6-fa369d844725,0:08:10.13,1:07:38.3,21.4750995636,(202318) 2005 ED32       ,00 08 11.8 ,+01 12 01  ,21.6   ,0.4E   ,4.4N    ,23-    , 9-  ,  9o  ,None needed at this time.,0.00127938034799
791,3699514,ef3446da-7453-4a91-88f6-fa369d844725,0:08:10.03,1:07:37.6,21.6903991699,(202318) 2005 ED32       ,00 08 10.8 ,+01 11 54  ,21.6   ,0.2E   ,4.3N    ,23-    , 9-  ,  9o  ,None needed at this time.,0.00124432234012
792,3818157,ef3446da-7453-4a91-88f6-fa369d844725,0:07:17.69,1:01:52.6,22.3765983582,         2008 UQ267      ,00 07 23.1 ,+01 00 52  ,21.4   ,1.3E   ,1.0S    ,10-    , 5-  ,  4o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (148.2,-03.8,22.1)",0.000490970120534
793,3818157,ef3446da-7453-4a91-88f6-fa369d844725,0:07:17.69,1:01:52.6,22.3765983582,(262269) 2006 SD348      ,00 07 33.8 ,+01 01 26  ,21.5   ,4.0E   ,0.4S    ,11-    , 6-  ,  8o  ,None needed at this time.,0.00117844136795
794,3823009,ef5bbf15-13d6-4659-942c-006b7c0d20ae,0:09:28.84,2:13:46.8,23.2824993134,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,0.0
795,3108304,f26aec82-0c61-418d-988b-43cb65f962bb,0:04:17.82,1:01:52.1,22.434299469,         2016 AT95       ,00 04 25.8 ,+00 59 32  ,21.6   ,2.0E   ,2.3S    ,28-    ,11-  ,   o  ,Leave for survey recovery.,0.000893316178281
796,3122356,f26aec82-0c61-418d-988b-43cb65f962bb,0:04:17.80,1:01:52.2,21.876499176,         2016 AT95       ,00 04 25.7 ,+00 59 31  ,21.6   ,2.0E   ,2.3S    ,28-    ,11-  ,   o  ,Leave for survey recovery.,0.00089362765382
797,2105149,f26aec82-0c61-418d-988b-43cb65f962bb,0:03:16.14,0:57:41.6,21.4685993195,         2011 CQ110      ,00 03 12.2 ,+00 54 22  ,21.3   ,1.0W   ,3.3S    ,23-    ,16-  ,  5o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (135.3,-08.7,22.2)",0.00100920511834
798,3213994,f26aec82-0c61-418d-988b-43cb65f962bb,0:03:05.54,0:56:58.8,21.5839996338,(373327) 2012 JR21       ,00 02 57.3 ,+00 57 24  ,21.2   ,2.1W   ,0.4N    ,27-    , 8-  ,  8o  ,None needed at this time.,0.000611476190964
799,3487080,f26aec82-0c61-418d-988b-43cb65f962bb,0:03:05.31,0:56:58.0,22.0205993652,(373327) 2012 JR21       ,00 02 55.3 ,+00 57 14  ,21.2   ,2.5W   ,0.3N    ,27-    , 8-  ,  8o  ,None needed at this time.,0.000731969173219
800,3783719,f26aec82-0c61-418d-988b-43cb65f962bb,0:01:49.24,0:52:03.3,22.0886001587,(327827) 2006 WE42       ,00 01 38.0 ,+00 52 29  ,20.9   ,2.8W   ,0.4N    , 2+    , 8-  ,  7o  ,None needed at this time.,0.000826744215239
801,3783719,f26aec82-0c61-418d-988b-43cb65f962bb,0:01:49.24,0:52:03.3,22.0886001587, (85028) 2729 P-L        ,00 01 41.9 ,+00 47 42  ,19.3   ,1.8W   ,4.4S    , 9-    , 8-  , 14o  ,None needed at this time.,0.00137465964987
802,3196123,f43aca9f-0d36-427c-bcee-89db06be9925,0:09:13.51,2:22:26.0,22.0540008545,         2009 JY5        ,00 09 23.1 ,+02 21 22  ,20.7   ,2.4E   ,1.1S    ,35-    ,16-  , 15d  ,Leave for survey recovery.,0.00076277057096
803,3196123,f43aca9f-0d36-427c-bcee-89db06be9925,0:09:13.51,2:22:26.0,22.0540008545,(326580) 2002 QM71       ,00 09 22.5 ,+02 20 38  ,19.2   ,2.2E   ,1.8S    ,29-    ,11-  ,  7o  ,None needed at this time.,0.000837166919779
804,3374718,f43aca9f-0d36-427c-bcee-89db06be9925,0:09:13.49,2:22:25.9,21.6590003967,         2009 JY5        ,00 09 23.0 ,+02 21 21  ,20.7   ,2.4E   ,1.1S    ,35-    ,16-  , 15d  ,Leave for survey recovery.,0.000759261967394
805,3374718,f43aca9f-0d36-427c-bcee-89db06be9925,0:09:13.49,2:22:25.9,21.6590003967,(326580) 2002 QM71       ,00 09 22.4 ,+02 20 38  ,19.2   ,2.2E   ,1.8S    ,29-    ,11-  ,  7o  ,None needed at this time.,0.000832334488819
806,2061301,f43aca9f-0d36-427c-bcee-89db06be9925,0:08:20.62,2:18:02.7,21.4926986694,(185721) 1998 SS92       ,00 08 10.6 ,+02 19 35  ,19.0   ,2.5W   ,1.5N    ,31-    , 2-  , 10o  ,None needed at this time.,0.000854601066462
807,2061301,f43aca9f-0d36-427c-bcee-89db06be9925,0:08:20.62,2:18:02.7,21.4926986694,         2009 HZ9        ,00 08 13.2 ,+02 15 05  ,22.2   ,1.8W   ,3.0S    ,29-    ,18-  , 11d  ,Leave for survey recovery.,0.0010163230603
808,2061301,f43aca9f-0d36-427c-bcee-89db06be9925,0:08:20.62,2:18:02.7,21.4926986694,         2008 UA350      ,00 08 03.3 ,+02 16 22  ,21.1   ,4.3W   ,1.7S    ,28-    , 4-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (159.5,+03.2,22.0)",0.00134991726376
809,2469716,f43aca9f-0d36-427c-bcee-89db06be9925,0:08:15.92,2:17:39.5,21.7141990662,         2015 BS17       ,00 08 19.3 ,+02 15 14  ,22.6   ,0.8E   ,2.4S    ,30-    ,12-  , 62d  ,"Desirable between 2016 Feb. 25-Mar. 11.  At the first date, object will be within 60 deg of the sun.",0.000746938714565
810,2469716,f43aca9f-0d36-427c-bcee-89db06be9925,0:08:15.92,2:17:39.5,21.7141990662,(295671) 2008 TH81       ,00 08 14.5 ,+02 20 51  ,20.9   ,0.4W   ,3.2N    ,22-    ,17-  ,  8o  ,None needed at this time.,0.000934134138858
811,1997063,f43aca9f-0d36-427c-bcee-89db06be9925,0:08:15.90,2:17:39.2,21.5937995911,         2015 BS17       ,00 08 19.1 ,+02 15 13  ,22.6   ,0.8E   ,2.4S    ,30-    ,12-  , 62d  ,"Desirable between 2016 Feb. 25-Mar. 11.  At the first date, object will be within 60 deg of the sun.",0.000745964471866
812,1997063,f43aca9f-0d36-427c-bcee-89db06be9925,0:08:15.90,2:17:39.2,21.5937995911,(295671) 2008 TH81       ,00 08 14.3 ,+02 20 49  ,20.9   ,0.4W   ,3.2N    ,22-    ,17-  ,  8o  ,None needed at this time.,0.000927491725274
813,3127910,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:57:27.46,1:21:33.9,22.1322994232,(391919) 2008 UD228      ,23 57 30.9 ,+01 25 02  ,21.4   ,0.9E   ,3.5N    ,28-    ,11-  ,  5o  ,None needed at this time.,0.00103943201654
814,3127910,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:57:27.46,1:21:33.9,22.1322994232,(396202) 2013 RD22       ,23 57 40.4 ,+01 23 32  ,19.2   ,3.2E   ,2.0N    ,25-    ,27-  ,  6o  ,None needed at this time.,0.00110129245069
815,3127910,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:57:27.46,1:21:33.9,22.1322994232, (49823) 1999 XV71       ,23 57 15.8 ,+01 24 00  ,18.9   ,2.9W   ,2.4N    ,34-    ,15-  , 14o  ,None needed at this time.,0.00110466777614
816,3127910,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:57:27.46,1:21:33.9,22.1322994232,         2008 ST56       ,23 57 43.0 ,+01 18 54  ,20.2   ,3.9E   ,2.7S    ,26-    ,16-  ,  4o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (157.2,-01.4,22.8)",0.00137018009917
817,3278071,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:57:27.44,1:21:33.6,21.5009994507,(391919) 2008 UD228      ,23 57 30.9 ,+01 25 02  ,21.4   ,0.9E   ,3.5N    ,28-    ,11-  ,  5o  ,None needed at this time.,0.00104119411323
818,3278071,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:57:27.44,1:21:33.6,21.5009994507,(396202) 2013 RD22       ,23 57 40.3 ,+01 23 31  ,19.2   ,3.2E   ,2.0N    ,25-    ,27-  ,  6o  ,None needed at this time.,0.00109455987708
819,3278071,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:57:27.44,1:21:33.6,21.5009994507, (49823) 1999 XV71       ,23 57 15.7 ,+01 24 00  ,18.9   ,2.9W   ,2.4N    ,34-    ,15-  , 14o  ,None needed at this time.,0.00111006655707
820,3278071,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:57:27.44,1:21:33.6,21.5009994507,         2008 ST56       ,23 57 42.9 ,+01 18 53  ,20.2   ,3.9E   ,2.7S    ,26-    ,16-  ,  4o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (157.2,-01.4,22.8)",0.00136731802425
821,3491266,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:56:34.74,1:16:51.3,21.1478996277,         2014 WP459      ,23 56 47.4 ,+01 19 46  ,20.4   ,3.2E   ,2.9N    ,25-    ,10-  ,   o  ,Leave for survey recovery.,0.00125081354684
822,3510978,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:56:34.62,1:16:50.7,21.6683998108,         2014 WP459      ,23 56 46.2 ,+01 19 38  ,20.4   ,2.9E   ,2.8N    ,25-    ,10-  ,   o  ,Leave for survey recovery.,0.00116904808056
823,2645055,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:55:40.16,1:11:58.3,22.0566997528,         2015 BN244      ,23 55 47.8 ,+01 13 01  ,23.1   ,1.9E   ,1.1N    ,13-    , 7-  ,  2o  ,"Desirable between 2016 Feb. 25-Mar. 26.  At the first date, object will be within 60 deg of the sun.",0.000633208438949
824,2645055,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:55:40.16,1:11:58.3,22.0566997528, (26046) 2104 T-2        ,23 55 55.8 ,+01 11 25  ,18.7   ,3.9E   ,0.6S    , 6-    , 4-  , 15o  ,None needed at this time.,0.00114852878825
825,2625201,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:55:40.16,1:11:58.3,21.6513996124,         2015 BN244      ,23 55 47.7 ,+01 13 01  ,23.1   ,1.9E   ,1.0N    ,13-    , 7-  ,  2o  ,"Desirable between 2016 Feb. 25-Mar. 26.  At the first date, object will be within 60 deg of the sun.",0.000626840137967
826,2625201,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:55:40.16,1:11:58.3,21.6513996124, (26046) 2104 T-2        ,23 55 55.7 ,+01 11 25  ,18.7   ,3.9E   ,0.6S    , 6-    , 4-  , 15o  ,None needed at this time.,0.00114133080876
827,3813768,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:55:06.84,1:09:02.4,22.1403999329,         2015 BJ238      ,23 55 14.2 ,+01 07 45  ,21.6   ,1.8E   ,1.3S    , 9+    , 3-  ,  4o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (116.6,-15.3,22.2)",0.000653583797441
828,3813768,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:55:06.84,1:09:02.4,22.1403999329,         2013 TQ15       ,23 55 16.5 ,+01 11 35  ,23.1   ,2.4E   ,2.5N    ,22+    ,16+  ,  8d  ,Leave for survey recovery.,0.00102011512005
829,3813768,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:55:06.84,1:09:02.4,22.1403999329, (72996) 2002 EZ12       ,23 55 21.0 ,+01 08 35  ,20.8   ,3.5E   ,0.5S    , 6+    , 2-  , 11o  ,None needed at this time.,0.00103807255534
830,3813768,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:55:06.84,1:09:02.4,22.1403999329,(191307) 2003 HV21       ,23 55 06.4 ,+01 13 43  ,21.2   ,0.1W   ,4.7N    , 3+    , 6-  ,  9o  ,None needed at this time.,0.0013607632843
831,3813768,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,23:55:06.84,1:09:02.4,22.1403999329,         2015 EN41       ,23 54 50.1 ,+01 11 31  ,21.4   ,4.2W   ,2.5N    ,13+    , 1-  ,   o  ,Leave for survey recovery.,0.00141435050463
832,3104508,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:01:45.81,1:39:56.1,22.7121009827,(186536) 2002 VQ105      ,00 01 32.2 ,+01 38 48  ,18.7   ,3.4W   ,1.1S    ,37-    , 6-  , 11o  ,None needed at this time.,0.00104296957647
833,3104508,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:01:45.81,1:39:56.1,22.7121009827,(264865) 2002 RT165      ,00 01 35.5 ,+01 42 28  ,19.5   ,2.6W   ,2.5N    ,34-    ,14-  ,  8o  ,None needed at this time.,0.00105071005166
834,3104508,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:01:45.81,1:39:56.1,22.7121009827,  (3195) Fedchenko       ,00 01 30.1 ,+01 38 39  ,16.2   ,3.9W   ,1.3S    ,29-    ,12-  , 27o  ,None needed at this time.,0.00120160480854
835,3114843,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:01:45.79,1:39:55.9,22.2542991638,(186536) 2002 VQ105      ,00 01 32.1 ,+01 38 47  ,18.7   ,3.4W   ,1.1S    ,37-    , 6-  , 11o  ,None needed at this time.,0.00104971530387
836,3114843,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:01:45.79,1:39:55.9,22.2542991638,(264865) 2002 RT165      ,00 01 35.4 ,+01 42 27  ,19.5   ,2.6W   ,2.5N    ,34-    ,14-  ,  8o  ,None needed at this time.,0.0010521617747
837,3114843,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:01:45.79,1:39:55.9,22.2542991638,  (3195) Fedchenko       ,00 01 30.0 ,+01 38 39  ,16.2   ,3.9W   ,1.3S    ,29-    ,12-  , 27o  ,None needed at this time.,0.00120683309265
838,2519505,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:00:58.01,1:34:59.4,22.0559997559, (46050) 2001 DM74       ,00 01 02.4 ,+01 36 19  ,20.2   ,1.1E   ,1.3N    ,24-    ,10-  , 16o  ,None needed at this time.,0.000500768794568
839,2519505,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:00:58.01,1:34:59.4,22.0559997559, (76628) Kozi Hradek     ,00 01 06.6 ,+01 31 34  ,19.5   ,2.2E   ,3.4S    ,21-    ,17-  , 13o  ,None needed at this time.,0.00117540335934
840,3356623,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:00:54.43,1:34:37.0,21.799200058,(148636) 2001 SJ22       ,00 00 48.4 ,+01 36 38  ,20.1   ,1.5W   ,2.0N    ,23-    , 4-  , 11o  ,None needed at this time.,0.000732307394614
841,3356623,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:00:54.43,1:34:37.0,21.799200058,(316984) 2001 JC         ,00 00 58.2 ,+01 38 50  ,21.0   ,0.9E   ,4.2N    ,25-    ,15-  ,  9o  ,None needed at this time.,0.00125682157607
842,3356623,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,0:00:54.43,1:34:37.0,21.799200058,(429101) 2009 SV42       ,00 00 36.8 ,+01 34 11  ,20.9   ,4.4W   ,0.4S    ,33-    , 1-  ,  4o  ,None needed at this time.,0.00128779037335
843,3801025,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,23:59:28.69,1:25:32.8,23.2364006042, (46595) Kita-Kyushu     ,23 59 31.3 ,+01 24 42  ,19.2   ,0.7E   ,0.8S    ,11+    , 9+  , 12o  ,None needed at this time.,0.000310902169662
844,3801025,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,23:59:28.69,1:25:32.8,23.2364006042,  (4887) Takihiroi       ,23 59 32.1 ,+01 27 20  ,18.4   ,0.8E   ,1.8N    , 0+    , 0-  , 20o  ,None needed at this time.,0.000575817204247
845,3801025,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,23:59:28.69,1:25:32.8,23.2364006042,(116281) 2003 YR47       ,23 59 35.7 ,+01 22 51  ,21.5   ,1.8E   ,2.7S    , 6-    , 3-  , 13o  ,None needed at this time.,0.000935440814587
846,3801025,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,23:59:28.69,1:25:32.8,23.2364006042,         2013 RK41       ,23 59 14.8 ,+01 24 06  ,21.9   ,3.5W   ,1.4S    ,24+    ,24+  , 47d  ,"Desirable between 2016 Feb. 25-Mar. 11.  ( 77.9,-27.9,23.4)",0.00109397795027
847,3286369,fad815c6-5830-4f0b-967d-19e21c6ff51b,0:11:07.28,1:17:25.0,21.2583007812,(418682) 2008 TJ172      ,00 11 09.6 ,+01 16 29  ,21.1   ,0.6E   ,0.9S    ,28-    ,11-  ,  7o  ,None needed at this time.,0.000319625468461
848,2529632,fad815c6-5830-4f0b-967d-19e21c6ff51b,0:10:07.78,1:10:40.0,21.3866004944,         2009 QL         ,00 10 00.2 ,+01 08 46  ,20.5   ,1.9W   ,1.9S    ,26-    ,16-  , 12d  ,Leave for survey recovery.,0.00078051048231
849,2529632,fad815c6-5830-4f0b-967d-19e21c6ff51b,0:10:07.78,1:10:40.0,21.3866004944,(192514) 1998 RP12       ,00 10 20.6 ,+01 12 56  ,20.0   ,3.2E   ,2.3N    ,24-    ,12-  , 11o  ,None needed at this time.,0.00114172499996
850,2085002,fad815c6-5830-4f0b-967d-19e21c6ff51b,0:10:07.75,1:10:39.7,20.9249000549,         2009 QL         ,00 10 00.0 ,+01 08 44  ,20.5   ,1.9W   ,1.9S    ,26-    ,16-  , 12d  ,Leave for survey recovery.,0.000795079627281
851,2085002,fad815c6-5830-4f0b-967d-19e21c6ff51b,0:10:07.75,1:10:39.7,20.9249000549,(192514) 1998 RP12       ,00 10 20.4 ,+01 12 54  ,20.0   ,3.2E   ,2.2N    ,24-    ,12-  , 11o  ,None needed at this time.,0.0011268748723
852,3809318,fad815c6-5830-4f0b-967d-19e21c6ff51b,0:08:55.83,1:02:27.2,21.9003982544,(221360) 2005 WZ151      ,00 09 03.5 ,+01 04 47  ,19.4   ,1.9E   ,2.3N    , 2-    , 4+  , 11o  ,None needed at this time.,0.000877713756001
853,3809318,fad815c6-5830-4f0b-967d-19e21c6ff51b,0:08:55.83,1:02:27.2,21.9003982544,(380741) 2005 SM89       ,00 08 49.5 ,+01 06 49  ,20.3   ,1.6W   ,4.4N    ,14-    ,19+  ,  5o  ,None needed at this time.,0.00135011300661
854,3166654,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:06:55.60,2:41:38.2,21.9026985168,(281934) 2011 FG138      ,00 06 55.2 ,+02 43 02  ,20.2   ,0.1W   ,1.4N    ,30-    ,10-  , 10o  ,None needed at this time.,0.000407311585434
855,3166654,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:06:55.60,2:41:38.2,21.9026985168,         2014 XN23       ,00 07 04.4 ,+02 41 00  ,22.8   ,2.2E   ,0.6S    ,29-    ,13-  ,   o  ,Leave for survey recovery.,0.000665536361566
856,3166654,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:06:55.60,2:41:38.2,21.9026985168,(147970) 1994 UV3        ,00 06 57.7 ,+02 38 59  ,20.2   ,0.5E   ,2.7S    ,35-    ,15-  , 10o  ,None needed at this time.,0.000786754676846
857,3166654,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:06:55.60,2:41:38.2,21.9026985168,         2011 BJ22       ,00 07 07.5 ,+02 38 20  ,21.4   ,3.0E   ,3.3S    ,31-    ,13-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  ( 98.1,-20.8,21.7)",0.00129252210527
858,3328238,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:06:55.60,2:41:38.0,21.6133995056,(281934) 2011 FG138      ,00 06 55.2 ,+02 43 01  ,20.2   ,0.1W   ,1.4N    ,30-    ,10-  , 10o  ,None needed at this time.,0.000403443052274
859,3328238,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:06:55.60,2:41:38.0,21.6133995056,         2014 XN23       ,00 07 04.3 ,+02 40 59  ,22.8   ,2.2E   ,0.6S    ,29-    ,13-  ,   o  ,Leave for survey recovery.,0.00065966346471
860,3328238,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:06:55.60,2:41:38.0,21.6133995056,(147970) 1994 UV3        ,00 06 57.6 ,+02 38 58  ,20.2   ,0.5E   ,2.7S    ,35-    ,15-  , 10o  ,None needed at this time.,0.000789190374083
861,3328238,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:06:55.60,2:41:38.0,21.6133995056,         2011 BJ22       ,00 07 07.4 ,+02 38 20  ,21.4   ,2.9E   ,3.3S    ,31-    ,13-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  ( 98.1,-20.8,21.7)",0.00128695156225
862,2028481,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:05:59.25,2:35:39.9,21.1357002258,         2015 BO43       ,00 06 14.4 ,+02 38 09  ,21.9   ,3.8E   ,2.5N    ,28-    , 6-  ,   o  ,Leave for survey recovery.,0.00131674771901
863,3774990,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:04:40.63,2:27:07.3,22.2374000549,         2008 VF45       ,00 04 44.1 ,+02 23 55  ,21.9   ,0.9E   ,3.2S    ,13-    ,13-  ,  4o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (138.6,-10.3,21.1)",0.000965785369084
864,3829345,faee5192-a7ce-4195-a2e3-78a2e41ff54a,0:04:40.63,2:27:07.4,21.7635993958,         2008 VF45       ,00 04 44.0 ,+02 23 55  ,21.9   ,0.9E   ,3.2S    ,13-    ,13-  ,  4o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (138.6,-10.3,21.1)",0.00096438308768
865,3137282,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:56:46.04,1:08:46.3,21.1651000977,(264356) 2000 AB45       ,23 56 55.2 ,+01 06 04  ,20.2   ,2.3E   ,2.7S    ,37-    ,13-  ,  6o  ,None needed at this time.,0.00103087383275
866,3294181,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:56:46.04,1:08:46.1,20.7339992523,(264356) 2000 AB45       ,23 56 55.2 ,+01 06 03  ,20.2   ,2.3E   ,2.7S    ,37-    ,13-  ,  6o  ,None needed at this time.,0.00103383730952
867,1574806,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:55:50.28,1:04:41.1,20.4286003113,(131148) 2001 BM79       ,23 55 58.5 ,+01 09 12  ,20.5   ,2.1E   ,4.5N    ,27-    ,11-  ,  8o  ,None needed at this time.,0.0014429535398
868,2258112,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:55:45.48,1:04:20.0,20.8761997223,(226690) 2004 JH20       ,23 55 41.5 ,+01 06 46  ,20.6   ,1.0W   ,2.4N    ,24-    ,14-  ,  7o  ,None needed at this time.,0.000764697253737
869,2258112,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:55:45.48,1:04:20.0,20.8761997223,         2015 BH349      ,23 55 30.8 ,+01 03 36  ,21.7   ,3.7W   ,0.7S    ,24-    , 7-  ,   o  ,Leave for survey recovery.,0.00108848233739
870,2258112,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:55:45.48,1:04:20.0,20.8761997223,(158455) 2002 CS135      ,23 55 40.9 ,+01 00 34  ,20.2   ,1.2W   ,3.8S    ,25-    ,11-  ,  9o  ,None needed at this time.,0.0011451678063
871,3818245,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:53:51.10,0:56:22.1,21.3835983276, (79583) 1998 QW108      ,23 53 39.5 ,+00 56 06  ,19.8   ,2.9W   ,0.3S    ,32+    ,11+  , 13o  ,None needed at this time.,0.000847066894803
872,3818245,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:53:51.10,0:56:22.1,21.3835983276,         2013 TF79       ,23 53 59.8 ,+00 58 56  ,22.4   ,2.2E   ,2.6N    ,49+    ,20+  ,  2o  ,"Desirable between 2016 Feb. 25-Mar. 26.  ( 83.0,-23.6,24.6)",0.000978203005648
873,3818245,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:53:51.10,0:56:22.1,21.3835983276,(285121) 1995 SO25       ,23 53 49.0 ,+01 01 04  ,21.8   ,0.5W   ,4.7N    , 1+    , 1+  ,  8o  ,None needed at this time.,0.00137519321681
874,3818245,fb47ca9d-a87a-44b1-b554-9ec64e85db69,23:53:51.10,0:56:22.1,21.3835983276,         2013 TM128      ,23 53 40.7 ,+00 52 08  ,21.3   ,2.6W   ,4.2S    ,10+    ,11-  , 78d  ,"Desirable between 2016 Feb. 25-Mar. 11.  (165.5,-05.0,21.9)",0.00144549901806
